ApplicationType_Limit raise,ApplicationType_New credit,LoanGoal_Car,LoanGoal_Caravan / Camper,LoanGoal_Existing loan takeover,LoanGoal_Extra spending limit,LoanGoal_Home improvement,LoanGoal_Motorcycle,LoanGoal_Not speficied,LoanGoal_Other see explanation,LoanGoal_Remaining debt home,LoanGoal_Unknown,LoanGoal_other,RequestedAmount,CreditScore,timesincefirstcase,duration,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,open_cases,month,weekday,hour,treatment
1,0,0,0,0,0,0,0,0,0,0,0,1,47000.0,899,30.985444,11.052088,8304.0,800.0,67,47000.0,1657,2,0,13,0
1,0,0,1,0,0,0,0,0,0,0,0,0,40000.0,899,30.986037,9.971342,1600.0,500.0,96,40000.0,1698,2,1,13,1
1,0,0,0,0,1,0,0,0,0,0,0,0,26000.0,899,30.988359,15.932851,1000.0,260.0,126,26000.0,1709,2,3,13,1
0,1,0,0,0,0,0,0,1,0,0,0,0,15000.0,899,30.988461,14.159166,9000.0,101.34,120,9000.0,1716,2,4,9,1
1,0,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,30.992748,7.085292,8304.0,125.0,100,10000.0,1641,2,0,8,0
1,0,0,0,0,0,1,0,0,0,0,0,0,30000.0,899,30.993807,11.006112,5000.0,300.0,126,30000.0,1699,2,1,9,0
1,0,1,0,0,0,0,0,0,0,0,0,0,16000.0,899,31.005799,8.049485,8304.0,225.0,78,15000.0,1697,2,1,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,9000.0,690,31.007757,14.262415,10000.0,394.86,27,10000.0,1789,2,0,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,31.008546,9.005948,3700.0,150.0,127,15000.0,1555,2,4,9,0
0,1,0,0,1,0,0,0,0,0,0,0,0,35000.0,899,31.012223,24.098696,5500.0,505.06,81,35000.0,1556,2,4,9,0
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,859,31.012267,7.858353,10000.0,108.81,120,10000.0,1642,2,0,11,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,31.017646,32.864326,8304.0,70.0,88,5000.0,1586,2,5,13,0
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,899,31.019199,9.186625,8304.0,250.0,126,25000.0,1536,2,2,15,0
0,1,0,0,1,0,0,0,0,0,0,0,0,12000.0,701,31.020406,14.133328,8304.0,300.0,65,17000.0,1713,2,4,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,12000.0,804,31.021829,20.855248,38.0,350.87,38,12200.0,1652,2,0,13,1
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,970,31.031188,8.234948,8304.0,250.0,126,25000.0,1491,2,1,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,1013,31.034748,8.830668,14550.0,399.13,72,25000.0,1700,2,1,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,35000.0,899,31.039987,32.841732,35000.0,366.08,120,35000.0,1491,2,1,15,0
0,1,0,0,0,0,0,0,0,1,0,0,0,5200.0,694,31.045294,20.880082,5200.0,101.29,60,5200.0,1707,2,4,13,1
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,943,31.045929,6.964691,24247.0,468.32,60,25000.0,1527,2,2,8,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,31.047076,30.834687,5000.0,97.4,60,5000.0,1557,2,4,10,0
0,1,0,0,0,0,0,0,1,0,0,0,0,10250.0,899,31.059805,15.107811,8304.0,125.0,100,10000.0,1441,2,0,14,0
0,1,0,0,0,0,0,0,0,0,1,0,0,36000.0,837,31.063667,18.055534,389.36,376.54,120,36000.0,1853,2,4,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,47300.0,899,31.065,30.81681,61.0,501.3,118,47300.0,1690,3,3,7,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,899,31.066435,30.815393,8304.0,519.81,43,20500.0,1688,3,3,7,0
0,1,0,0,0,0,1,0,0,0,0,0,0,7000.0,899,31.0667,11.093737,8304.0,75.0,138,7500.0,1711,2,3,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,17000.0,916,31.07282,21.946742,17000.0,319.2,60,17000.0,1854,2,4,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,8500.0,899,31.076666,30.805217,8304.0,100.0,110,8500.0,1684,3,3,7,0
0,1,0,0,0,0,0,0,0,1,0,0,0,35000.0,899,31.082783,30.799117,35000.0,366.08,120,35000.0,1442,2,0,12,0
0,1,0,0,1,0,0,0,0,0,0,0,0,6300.0,899,31.083998,15.971139,950.0,78.82,120,7000.0,1832,2,2,9,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,31.08653,30.795426,16803.91,407.91,120,39000.0,1558,2,4,11,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,938,31.091311,10.119511,15000.0,223.19,91,17000.0,1707,2,2,15,1
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,31.093023,30.788954,25000.0,261.48,120,25000.0,1676,3,3,7,0
0,1,0,0,0,0,0,0,0,0,1,0,0,16000.0,724,31.108236,23.976525,8304.0,397.25,44,16000.0,1708,2,4,13,1
0,1,0,0,1,0,0,0,0,0,0,0,0,26000.0,930,31.108901,49.786808,1191.08,282.4,120,27000.0,1746,2,4,12,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,31.111002,16.295315,5000.0,50.0,138,5000.0,1831,2,2,9,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,31.114081,30.767455,5000.0,469.02,11,5000.0,1711,3,3,7,0
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,31.118386,31.762991,5000.0,56.3,120,5000.0,1492,2,1,15,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,31.122136,31.759339,9700.0,281.65,60,15000.0,1497,2,1,15,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7500.0,847,31.132332,13.912537,7500.0,146.09,60,7500.0,1715,2,4,10,1
1,0,1,0,0,0,0,0,0,0,0,0,0,35000.0,899,31.137097,20.835786,8304.0,350.0,126,35000.0,1528,2,2,8,0
1,0,1,0,0,0,0,0,0,0,0,0,0,8600.0,899,31.13728,10.012606,8304.0,150.0,68,8600.0,1652,2,0,12,0
0,1,0,0,0,0,0,0,0,1,0,0,0,10000.0,925,31.143652,13.792344,10000.0,148.33,81,10000.0,1709,2,3,10,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,31.146064,30.735569,8304.0,200.0,127,20000.0,1703,3,3,7,0
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899,31.146221,16.21405,7500.0,150.0,80,10000.0,1806,2,1,17,1
0,1,1,0,0,0,0,0,0,0,0,0,0,9000.0,899,31.157731,30.724002,8304.0,90.0,138,9000.0,1555,2,4,11,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,31.168253,32.713414,8304.0,150.0,37,5000.0,1699,2,1,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,899,31.173333,31.708212,8000.0,244.52,36,8000.0,1666,3,4,7,0
0,1,0,0,0,0,0,0,0,1,0,0,0,9750.0,899,31.175633,77.789543,8300.0,197.0,58,10000.0,1660,3,1,9,1
0,1,0,0,1,0,0,0,0,0,0,0,0,12000.0,899,31.178007,35.703333,2000.0,130.57,120,12000.0,1711,3,1,7,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899,31.178767,35.827852,900.0,150.0,54,7000.0,1715,3,2,9,1
0,1,0,0,1,0,0,0,0,0,0,0,0,20000.0,987,31.178976,20.73888,27500.0,287.63,120,27500.0,1830,2,1,12,1
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,899,31.20043,9.077684,1890.0,149.85,94,11400.0,1444,2,0,14,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,31.2137,22.741436,10000.0,225.0,50,10000.0,1803,2,2,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,8500.0,899,31.223318,32.658254,8304.0,85.0,138,8500.0,1699,2,1,9,0
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,951,31.224052,20.705955,2610.0,108.81,120,10000.0,1641,2,0,10,1
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,930,31.22505,21.88756,10016.0,275.02,81,19000.0,1857,2,4,12,1
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,899,31.229498,35.652097,30000.0,313.78,120,30000.0,1570,2,5,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,16500.0,899,31.23005,27.973107,3055.71,171.24,120,16300.0,1788,2,0,12,1
0,1,0,0,1,0,0,0,0,0,0,0,0,7500.0,899,31.230322,11.177883,8304.0,255.27,32,7500.0,1526,2,2,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7500.0,986,31.231841,6.700289,6500.0,200.0,42,7500.0,1544,2,3,13,1
0,1,0,0,1,0,0,0,0,0,0,0,0,7000.0,975,31.245994,11.009265,8304.0,78.82,120,7000.0,1710,2,3,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,13350.0,1020,31.264956,7.878238,13400.0,256.3,60,13400.0,1643,2,0,9,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,899,31.278844,8.92883,8304.0,350.0,58,18000.0,1696,2,1,8,1
0,1,1,0,0,0,0,0,0,0,0,0,0,9000.0,899,31.27947,7.743274,8304.0,175.0,60,9000.0,1528,2,2,9,0
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,899,31.281732,10.761318,18000.0,200.0,111,18000.0,1528,2,2,10,0
1,0,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,31.284912,41.823598,8304.0,330.0,126,33000.0,1789,2,0,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,7500.0,851,31.288026,14.876779,1000.0,150.0,58,7500.0,1729,2,2,11,0
0,1,0,0,0,0,0,0,0,1,0,0,0,36000.0,1002,31.289234,21.867243,337.81,525.01,80,36000.0,1830,2,2,14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,31.297085,8.946618,8304.0,100.0,58,5000.0,1555,2,2,19,0
0,1,1,0,0,0,0,0,0,0,0,0,0,12500.0,899,31.300364,30.581388,12500.0,200.0,74,12500.0,1555,2,4,11,0
0,1,0,0,0,0,0,0,0,1,0,0,0,15000.0,923,31.301963,22.621408,15000.0,656.68,24,15000.0,1796,2,0,9,1
0,1,0,0,0,0,0,0,0,1,0,0,0,6500.0,899,31.309405,32.572382,6500.0,221.24,32,6500.0,1530,2,2,10,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,946,31.311821,6.836235,9994.0,250.0,126,25000.0,1642,2,0,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,31.312445,32.569357,8304.0,300.0,56,15000.0,1632,3,5,7,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,947,31.3184,9.635916,8304.0,345.0,126,34500.0,1728,2,2,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,900,31.319933,20.563648,10478.0,219.42,80,15000.0,1712,2,4,10,1
0,1,0,0,0,0,0,0,0,0,0,1,0,19000.0,899,31.322542,41.619313,5278.0,283.99,78,19000.0,1832,2,2,12,1
0,1,0,0,0,0,0,0,0,1,0,0,0,7000.0,899,31.325221,37.55616,8304.0,350.0,65,20000.0,1644,2,0,9,0
0,1,0,0,0,1,0,0,0,0,0,0,0,5000.0,983,31.327291,8.664628,5000.0,56.3,120,5000.0,1732,2,2,9,1
0,1,0,0,0,1,0,0,0,0,0,0,0,5000.0,956,31.328545,20.555958,5000.0,97.4,60,5000.0,1825,2,2,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,986,31.345244,8.729609,2000.0,100.0,134,10000.0,1731,2,2,8,0
1,0,0,1,0,0,0,0,0,0,0,0,0,18000.0,899,31.350611,8.698709,3000.0,180.0,127,18000.0,1730,2,2,8,0
0,1,1,0,0,0,0,0,0,0,0,0,0,9700.0,946,31.351147,20.567844,5522.98,299.46,56,15000.0,1786,2,0,11,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,924,31.352898,15.99507,5713.0,108.81,120,10000.0,1828,2,2,9,1
0,1,1,0,0,0,0,0,0,0,0,0,0,26500.0,899,31.353784,10.80461,3890.0,277.17,120,26500.0,1701,2,1,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,17500.0,899,31.354004,20.637826,10000.0,262.55,42,10000.0,1801,2,0,8,1
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,899,31.362144,8.693575,8304.0,112.07,120,10300.0,1730,2,2,11,0
0,1,1,0,0,0,0,0,0,0,0,0,0,12000.0,674,31.369733,14.838444,12000.0,198.7,71,12000.0,1703,2,3,12,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,1008,31.373062,7.835606,850.0,50.0,138,5000.0,1639,2,0,8,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,810,31.3732,20.492909,15000.0,299.46,56,15000.0,1708,2,3,16,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10250.0,899,31.375784,32.505687,10300.0,264.72,43,10300.0,1697,2,1,10,0
0,1,0,0,0,0,1,0,0,0,0,0,0,7000.0,642,31.37822,28.632618,7000.0,136.35,60,7000.0,1682,2,0,19,1
0,1,0,0,1,0,0,0,0,0,0,0,0,8700.0,899,31.379923,49.54104,2070.0,302.21,36,10000.0,1713,3,2,10,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,795,31.385153,14.625288,5000.0,97.4,60,5000.0,1828,2,1,7,1
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,913,31.393133,8.803539,6800.0,150.0,52,6800.0,1510,2,1,19,0
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,1003,31.395237,9.665449,8304.0,200.0,127,20000.0,1711,2,2,15,1
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,878,31.39704,14.576669,20000.0,300.0,78,20000.0,1710,2,4,11,1
1,0,0,0,0,0,1,0,0,0,0,0,0,30000.0,935,31.398284,20.486632,8304.0,300.0,126,30000.0,1836,2,3,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,826,31.398896,8.575333,8304.0,400.0,72,25000.0,1554,2,4,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,31.399452,16.905035,1422.0,100.0,58,5000.0,1696,2,1,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,23500.0,806,31.412902,31.806596,8304.0,265.0,126,26500.0,1786,2,1,14,1
0,1,0,0,1,0,0,0,0,0,0,0,0,44400.0,989,31.415428,22.828075,82.0,464.39,120,44400.0,1803,2,0,8,1
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,899,31.419762,35.461723,25000.0,468.32,60,25000.0,1580,2,5,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,973,31.424359,20.433395,10.0,144.71,120,13300.0,1645,2,0,11,1
0,1,0,0,0,0,0,0,0,0,1,0,0,15000.0,937,31.434741,10.515949,15000.0,397.36,41,15000.0,1510,2,1,18,0
0,1,0,0,1,0,0,0,0,0,0,0,0,24000.0,839,31.436272,20.478697,304.0,230.08,120,21900.0,1709,2,4,15,1
0,1,1,0,0,0,0,0,0,0,0,0,0,36000.0,899,31.445018,14.840333,8304.0,247.52,80,0.0,1558,2,3,8,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,910,31.461835,9.652768,5000.0,50.0,138,5000.0,1731,2,2,10,1
0,1,0,0,0,0,0,0,0,0,1,0,0,31200.0,899,31.463067,30.657123,26213.45,404.51,92,31200.0,1701,2,3,13,1
0,1,0,0,0,0,1,0,0,0,0,0,0,7000.0,899,31.465757,65.6693,7000.0,78.82,120,7000.0,1781,2,1,13,1
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,899,31.468394,15.568412,7000.0,165.4,48,7000.0,1788,2,0,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,12000.0,899,31.477754,32.404015,12000.0,1030.35,12,12000.0,1634,3,5,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,9000.0,904,31.485735,8.635176,6500.0,130.33,58,6500.0,1728,2,2,11,1
0,1,0,0,0,0,0,0,0,1,0,0,0,14000.0,899,31.489119,14.474026,15000.0,240.14,72,15000.0,1828,2,1,8,0
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899,31.497765,2.465001,10000.0,125.16,100,10000.0,1562,2,3,8,0
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,764,31.513258,17.510341,8304.0,350.0,84,25000.0,1697,2,1,10,0
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,899,31.535486,32.346244,4900.0,191.27,60,10000.0,1552,2,2,18,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,31.559619,22.48488,5000.0,98.8,59,5000.0,1549,2,2,18,0
0,1,0,0,0,0,0,0,0,1,0,0,0,17000.0,899,31.575049,24.654298,8304.0,300.0,75,19500.0,1791,2,0,13,1
0,1,0,0,0,0,0,0,0,1,0,0,0,15000.0,931,31.591126,17.53754,5000.0,160.0,127,16000.0,1836,2,2,15,1
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,899,31.86196,14.121269,11050.0,210.12,120,20000.0,1699,2,1,11,0
0,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,899,31.871007,32.010674,8304.0,100.0,134,10000.0,1556,2,2,19,0
1,0,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,31.89513,43.029014,8304.0,250.0,126,25000.0,1846,2,3,6,1
1,0,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,31.898647,8.175559,5000.0,150.0,127,15000.0,1547,2,3,12,0
0,1,0,0,0,0,0,0,0,0,0,1,0,27000.0,765,31.927429,20.309768,612.0,282.4,120,27000.0,1706,2,4,12,1
0,1,0,0,0,0,0,0,1,0,0,0,0,27500.0,964,31.928949,19.972661,939.0,349.81,84,25000.0,1790,2,0,13,1
0,1,0,0,0,0,0,0,1,0,0,0,0,21000.0,899,31.929309,32.952138,21000.0,394.31,60,21000.0,1554,2,3,9,0
0,1,0,0,0,1,0,0,0,0,0,0,0,15000.0,994,31.94101,22.067884,15000.0,865.31,18,15000.0,1706,2,3,15,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899,31.944559,31.937071,8304.0,140.0,129,13600.0,1586,2,5,13,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,802,31.962897,19.926897,5000.0,152.82,36,5000.0,1848,2,3,14,1
1,0,0,0,1,0,0,0,0,0,0,0,0,20000.0,899,31.980988,39.900499,8304.0,500.0,44,20000.0,1712,2,3,9,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,860,31.98525,14.184202,25000.0,375.0,77,25000.0,1726,2,2,11,1
0,1,0,0,0,0,1,0,0,0,0,0,0,12000.0,897,31.991071,23.017193,12000.0,229.53,60,12000.0,1790,2,2,12,1
0,1,0,0,1,0,0,0,0,0,0,0,0,38500.0,971,31.993455,8.867241,2905.0,402.68,120,38500.0,1725,2,2,11,1
0,1,0,0,0,0,1,0,0,0,0,0,0,17500.0,1018,31.998731,15.249492,17500.0,183.85,120,17500.0,1827,2,2,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,32.018132,15.232565,15000.0,398.78,78,26760.0,1831,2,2,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,32.021152,30.309656,5000.0,126.61,60,6500.0,1556,2,4,10,0
0,1,0,0,0,0,1,0,0,0,0,0,0,6000.0,1044,32.027243,9.083475,8304.0,75.0,138,7500.0,1731,2,2,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,672,32.031468,10.050988,1000.0,50.0,138,5000.0,1730,2,2,8,1
1,0,0,0,0,0,1,0,0,0,0,0,0,22000.0,899,32.0388,30.842516,8304.0,220.0,127,22000.0,1674,3,4,7,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,32.051623,36.864547,5000.0,59.99,110,5000.0,1751,2,5,9,0
0,1,0,0,0,0,0,0,0,1,0,0,0,15000.0,899,32.05482,31.827188,8304.0,300.0,56,15000.0,1625,3,5,7,0
0,1,0,0,1,0,0,0,0,0,0,0,0,12000.0,899,32.061526,32.82008,8304.0,120.0,134,12000.0,1539,2,3,16,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,903,32.068709,19.806465,15000.0,299.46,56,15000.0,1724,2,2,13,1
0,1,0,0,0,0,1,0,0,0,0,0,0,13000.0,948,32.076924,16.034167,13000.0,198.95,78,13000.0,1835,2,2,8,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,1037,32.07809,14.010888,1500.0,75.0,81,5000.0,1821,2,1,10,0
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,899,32.079259,16.873238,1077.0,231.13,120,22000.0,1836,2,2,7,1
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,899,32.084526,31.797366,7000.0,78.82,120,7000.0,1560,2,3,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,972,32.097451,8.893936,5000.0,175.0,31,5000.0,1711,2,2,15,1
0,1,0,0,0,0,0,0,0,1,0,0,0,25000.0,867,32.098559,20.118076,1917.2,261.48,120,25000.0,1834,2,2,13,1
0,1,1,0,0,0,0,0,0,0,0,0,0,11000.0,972,32.111338,13.09947,11000.0,149.73,90,11000.0,1697,2,1,10,0
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,899,32.111731,12.975243,20000.0,200.0,127,20000.0,1731,2,2,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,1090,32.114641,19.763515,7000.0,149.25,54,7000.0,1727,2,2,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,32.11537,14.186,5000.0,97.4,60,5000.0,1793,2,0,14,1
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,740,32.11914,14.072425,4625.0,234.53,53,11000.0,1791,2,0,12,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,787,32.122733,8.738797,7547.0,261.48,120,25000.0,1726,2,2,11,1
0,1,0,0,1,0,0,0,0,0,0,0,0,30000.0,899,32.132528,34.748932,247.0,452.09,80,31000.0,1589,2,5,14,0
0,1,0,0,0,0,1,0,0,0,0,0,0,6000.0,1057,32.136087,20.0932,6000.0,116.87,60,6000.0,1837,2,3,9,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,32.156515,22.035157,8304.0,400.0,45,16500.0,1488,2,1,13,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899,32.157302,27.261737,10000.0,163.64,72,10000.0,1652,2,0,13,1
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,899,32.158114,34.723334,1000.0,441.21,24,10000.0,1708,3,1,7,0
0,1,0,0,0,0,0,0,0,1,0,0,0,7000.0,899,32.171755,32.709516,3500.0,198.67,36,6500.0,1544,2,3,13,0
0,1,0,0,1,0,0,0,0,0,0,0,0,20000.0,775,32.174226,20.88901,8304.0,200.0,127,20000.0,1812,2,1,16,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,32.179602,15.945008,5000.0,152.82,36,5000.0,1695,2,1,11,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,879,32.184391,21.048754,10000.0,302.21,36,10000.0,1547,2,3,12,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,32.187131,44.694449,8304.0,400.0,69,24000.0,1713,2,4,17,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,32.188394,30.693134,3121.3,218.69,100,18000.0,1667,3,4,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,32.22305,16.656902,13000.0,248.65,60,13000.0,1658,2,0,14,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,760,32.23148,21.806719,8304.0,256.1,48,11000.0,1788,2,0,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,904,32.23335,9.867069,1000.0,100.0,58,5000.0,1709,2,3,10,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,32.244005,9.811363,4672.0,299.46,56,15000.0,1644,2,0,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,27500.0,899,32.245296,14.72814,27500.0,287.63,120,27500.0,1727,2,2,12,1
1,0,0,0,0,1,0,0,0,0,0,0,0,17500.0,899,32.247333,1.80137,1000.0,175.0,127,17500.0,1558,2,3,8,0
0,1,1,0,0,0,0,0,0,0,0,0,0,22500.0,899,32.249839,15.950916,20026.0,360.21,72,22500.0,1706,2,3,13,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,880,32.253889,16.981533,5000.0,50.0,138,5000.0,1834,2,2,13,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,934,32.270952,30.692918,4904.0,502.05,120,48000.0,1654,3,3,9,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899,32.271044,1.803697,8304.0,315.0,126,31500.0,1545,2,3,11,0
1,0,1,0,0,0,0,0,0,0,0,0,0,30000.0,899,32.272576,14.873462,3000.0,300.0,126,30000.0,1812,2,1,16,1
1,0,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,32.273725,32.607554,8304.0,200.0,89,15000.0,1555,2,3,19,0
0,1,0,0,0,0,1,0,0,0,0,0,0,32000.0,894,32.285366,13.839588,30000.0,400.0,94,31500.0,1556,2,3,19,0
0,1,0,0,0,0,0,0,0,1,0,0,0,10000.0,899,32.294331,32.587016,8304.0,500.0,22,10000.0,1696,2,1,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,899,32.302035,30.579264,8304.0,108.81,120,10000.0,1699,2,1,9,0
0,1,0,0,0,0,0,0,1,0,0,0,0,16500.0,899,32.322294,33.559084,4700.0,185.5,54,8700.0,1558,2,4,11,0
0,1,0,0,0,0,1,0,0,0,0,0,0,7500.0,952,32.346255,14.664928,10000.0,203.13,56,10000.0,1817,2,1,15,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,32.36427,30.5769,8304.0,250.0,60,13000.0,1743,2,4,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,899,32.371333,36.510026,8304.0,247.52,80,0.0,1672,2,0,17,0
0,1,0,0,0,0,1,0,0,0,0,0,0,40000.0,914,32.37286,22.602633,8304.0,400.0,126,40000.0,1851,2,3,15,1
0,1,0,0,0,0,1,0,0,0,0,0,0,18500.0,896,32.395604,20.566536,18500.0,194.36,120,18500.0,1818,2,1,14,1
0,1,0,0,1,0,0,0,0,0,0,0,0,14500.0,764,32.396952,19.506199,436.0,157.59,120,15000.0,1841,2,3,11,1
1,0,0,0,0,0,1,0,0,0,0,0,0,50000.0,899,32.398403,14.859932,2000.0,1000.0,56,50000.0,1785,2,0,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,12000.0,899,32.405744,7.455519,10000.0,200.01,57,10000.0,1701,2,1,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,1023,32.409129,30.55057,10000.0,108.81,120,10000.0,1559,2,4,8,0
0,1,0,0,0,0,0,0,0,0,0,0,1,10000.0,1073,32.412905,7.660551,2500.0,200.0,57,10000.0,1698,2,1,13,0
0,1,0,0,0,0,0,0,0,1,0,0,0,50000.0,899,32.419693,31.461963,8304.0,200.0,127,20000.0,1540,2,2,13,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,899,32.420067,33.461716,7000.0,245.32,31,7000.0,1699,2,1,13,0
